crash_id,bus,heavy_truck,articulated_truck
20195077,No,No,No
20194081,No,No,Yes
20192068,No,No,No
20191052,No,No,No
20195136,No,No,No
20193026,No,No,No
20195006,No,No,No
20192085,No,No,No
20192101,No,No,No
20191227,No,Yes,No
20191017,No,No,No
20192232,No,No,No
20192235,No,No,Yes
20193107,No,No,No
20191188,No,No,No
20192108,No,No,No
20192125,No,No,No
20196015,No,No,No
20194046,No,No,Yes
20194091,No,No,Yes
20194010,No,No,No
20193144,No,No,No
20195088,No,No,No
20194071,No,No,No
20195087,No,No,No
20192067,No,Yes,No
20191319,No,No,No
20197023,No,No,No
20191041,No,No,No
20193100,No,No,No
20195090,No,No,No
20191024,No,No,No
20195040,No,No,No
20195036,No,No,No
20192015,No,No,No
20192169,No,No,No
20191084,No,No,No
20191103,No,No,No
20193111,No,No,No
20195004,No,No,No
20192177,No,No,No
20191042,Yes,No,No
20195145,No,No,No
20196018,No,No,No
20193033,No,No,No
20192230,No,No,No
20191002,No,No,No
20192080,No,No,No
20192139,No,No,No
20191118,No,No,No
20191179,No,No,No
20191226,No,No,No
20191264,No,No,No
20193122,No,Yes,No
20192036,No,Yes,No
20191031,No,No,No
20191247,No,Yes,No
20191284,No,No,No
20193093,No,No,No
20191080,No,Yes,No
20196026,No,No,No
20191138,No,No,Yes
20192098,No,No,No
20191234,No,No,No
20194019,No,No,No
20197006,No,No,No
20195044,No,No,No
20193131,No,No,Yes
20193157,No,No,No
20192194,No,Yes,No
20191221,No,Yes,No
20191239,No,No,No
20195093,No,No,No
20191062,No,No,No
20192225,No,No,No
20192069,No,No,No
20192222,No,No,No
20195054,No,No,No
20191147,No,No,No
20191059,No,No,No
20193055,No,No,No
20193038,No,No,Yes
20191185,No,No,No
20191157,No,No,No
20194033,No,No,No
20192055,No,No,No
20193184,No,Yes,No
20191033,No,No,No
20195008,No,No,No
20191094,No,No,No
20192192,No,No,Yes
20192110,No,Yes,No
20196012,No,No,Yes
20192153,No,No,No
20193175,No,Yes,No
20192167,No,No,No
20193068,No,No,No
20197002,No,No,No
20192061,No,No,No
20193050,No,No,No
20193133,No,No,No
20191010,No,No,No
20193149,No,No,No
20194028,No,No,No
20191018,No,No,No
20196028,No,No,No
20191180,No,No,No
20191166,No,No,Yes
20192242,No,No,No
20191286,No,No,Yes
20191275,No,No,No
20193011,No,No,No
20191231,No,No,No
20194040,No,No,No
20195083,No,No,No
20191238,No,No,No
20195076,No,No,No
20191211,No,No,No
20192187,No,No,No
20191122,No,No,Yes
20193165,No,No,No
20192114,No,No,No
20192066,No,No,No
20191152,No,No,No
20194090,No,No,No
20192119,No,No,Yes
20195082,No,No,No
20192183,No,No,No
20193005,No,No,No
20191161,No,No,No
20195115,No,No,No
20195143,No,No,No
20192117,No,No,No
20196004,No,No,No
20191306,No,No,No
20192005,No,No,No
20191267,No,No,No
20192212,No,No,No
20194001,No,No,No
20195096,No,No,No
20193082,No,No,No
20191196,No,No,No
20193035,No,Yes,No
20191224,No,Yes,No
20191249,No,No,No
20194041,No,No,Yes
20195024,No,No,No
20192041,No,No,No
20191270,No,No,Yes
20191032,No,No,Yes
20193108,No,No,No
20191014,No,No,No
20191022,No,No,No
20194056,No,No,No
20193110,No,No,Yes
20193079,No,No,No
20191266,No,No,No
20191242,No,No,No
20192120,No,No,No
20194002,No,No,Yes
20191201,No,No,No
20194073,No,No,No
20195047,No,No,No
20193182,No,No,Yes
20191294,No,No,Yes
20194045,No,No,Yes
20191068,No,No,No
20194062,Yes,No,No
20191245,No,Yes,No
20196024,No,No,No
20194004,No,No,No
20191108,No,No,No
20191225,No,No,No
20191104,No,Yes,No
20195133,No,No,No
20196025,No,No,No
20191135,No,No,Yes
20195012,No,No,No
20195152,No,No,No
20191067,No,No,No
20192134,No,No,No
20193193,No,Yes,No
20193140,No,No,No
20192051,No,No,No
20197011,No,No,No
20192093,No,Yes,No
20191145,Yes,No,No
20192146,No,No,No
20194099,No,No,No
20191155,No,No,No
20192196,No,No,No
20195151,No,No,No
20192046,No,No,No
20192159,No,Yes,No
20192221,No,No,No
20193041,No,No,No
20191123,No,Yes,No
20195065,No,No,No
20192017,No,No,No
20192135,No,No,No
20192018,No,No,Yes
20191258,No,No,No
20191106,No,No,No
20191050,No,No,No
20193081,No,No,Yes
20191037,No,No,No
20191107,No,No,No
20191290,No,No,No
20192185,No,No,No
20193156,No,No,No
20192044,No,No,No
20191314,No,No,No
20191100,Yes,No,No
20191047,No,No,No
20192160,No,No,No
20192012,No,No,No
20195048,No,No,No
20191159,No,No,No
20194044,No,No,No
20193003,No,No,No
20191220,No,No,No
20192037,No,No,No
20191192,No,Yes,No
20193171,No,No,No
20195123,No,No,No
20195072,No,No,No
20191005,No,No,No
20192189,No,No,No
20191210,No,No,No
20191172,No,No,No
20192058,No,Yes,No
20192043,No,No,No
20192200,No,No,No
20193091,No,No,No
20195138,No,No,No
20196022,No,Yes,No
20191271,No,No,No
20193014,No,No,No
20195050,No,No,No
20192033,No,No,No
20191241,No,No,No
20195034,No,No,No
20191182,No,No,No
20196029,No,No,No
20192023,No,No,No
20191181,No,No,No
20191025,No,No,Yes
20191021,No,No,No
20192103,No,No,No
20192040,No,No,Yes
20194017,No,No,No
20192220,No,No,No
20192148,No,No,No
20195002,No,No,No
20192178,No,No,Yes
20192097,No,No,Yes
20193075,No,No,No
20192202,No,No,No
20195110,No,No,Yes
20195118,No,No,No
20192007,No,No,No
20191204,No,No,No
20195102,No,No,No
20194057,No,No,No
20195062,No,No,No
20195085,No,No,No
20192076,No,No,No
20192079,No,No,No
20195046,No,No,No
20193086,No,No,No
20198003,No,No,No
20192190,No,No,No
20191153,No,No,No
20192195,No,No,No
20195010,No,No,No
20195146,No,No,No
20191251,No,No,No
20193158,No,No,No
20192009,No,No,Yes
20192161,No,No,No
20194074,No,No,Yes
20191046,No,Yes,No
20195078,No,No,No
20193191,No,No,No
20191053,Yes,No,No
20191299,No,No,No
20194009,No,No,No
20195014,No,No,No
20193087,No,No,No
20197007,No,No,No
20191265,No,No,No
20191174,No,No,No
20195075,No,No,No
20191079,No,No,No
20194093,No,No,No
20191074,No,No,No
20191069,No,No,No
20192198,No,No,No
20191308,No,No,No
20197009,No,No,No
20195011,No,No,No
20193120,No,No,No
20193063,No,No,No
20193054,No,No,No
20191139,No,No,No
20192106,No,No,No
20191292,No,No,No
20192241,No,No,No
20194109,No,Yes,No
20194095,No,No,No
20194035,No,No,No
20191038,No,No,No
20192179,No,No,No
20192132,No,No,No
20191295,No,No,No
20195028,No,No,No
20192168,No,No,No
20191129,No,No,No
20193077,No,No,No
20193128,No,No,No
20192136,No,No,Yes
20191054,No,No,No
20194070,No,No,Yes
20195030,No,No,Yes
20192042,No,No,No
20197012,No,No,No
20191065,No,No,No
20192145,No,Yes,No
20191003,No,No,No
20197022,No,No,No
20192180,No,No,No
20194043,No,No,No
20192025,No,No,No
20191288,No,Yes,No
20197004,No,No,No
20192057,No,No,No
20191055,No,No,No
20196007,No,No,No
20191177,No,No,No
20194063,Yes,No,No
20193190,No,No,No
20195113,No,No,No
20194075,No,No,No
20191323,No,Yes,No
20191190,No,No,No
20191036,No,Yes,No
20191040,No,Yes,No
20195071,No,Yes,No
20192124,No,No,No
20191045,No,No,No
20195095,No,No,No
20195111,No,No,No
20194036,No,No,Yes
20191259,No,No,No
20191316,No,No,No
20192081,No,Yes,No
20194108,No,No,No
20194027,No,No,Yes
20191044,No,No,No
20193058,No,No,No
20191233,No,No,No
20192141,No,No,Yes
20193062,No,No,No
20193047,No,No,No
20191187,No,No,No
20181309,No,No,No
20184025,No,No,No
20183053,No,No,No
20181079,No,No,No
20184009,No,No,No
20183089,Yes,No,No
20181062,No,No,No
20181110,No,No,No
20181038,No,No,No
20181264,No,No,No
20183091,No,No,No
20181203,No,No,No
20185100,No,No,No
20182022,No,No,No
20183039,No,No,No
20182113,No,No,No
20182017,No,No,No
20184050,No,No,No
20183154,No,No,Yes
20181166,No,No,No
20187028,No,No,No
20183059,No,No,No
20182094,No,No,No
20183043,No,No,No
20182049,No,No,No
20183149,No,No,No
20182155,No,No,No
20182073,No,No,No
20184027,No,No,No
20181276,No,No,No
20181231,No,No,No
20185114,No,No,Yes
20181105,No,No,No
20183159,No,No,No
20186030,No,No,No
20181243,No,No,No
20182199,No,No,No
20185134,No,No,No
20182159,No,No,No
20183092,No,No,No
20182071,No,No,Yes
20181049,No,No,No
20183141,No,No,No
20183034,No,No,No
20184038,No,No,No
20181086,No,No,No
20182106,No,No,No
20183210,No,No,No
20183022,No,No,No
20181232,No,No,No
20185139,Yes,No,No
20181188,No,No,No
20185076,No,No,No
20181114,No,No,No
20183065,No,No,No
20187036,No,No,No
20185138,No,No,No
20183224,No,No,Yes
20184024,No,No,Yes
20185097,No,Yes,No
20181107,No,No,No
20186019,No,No,No
20183025,No,No,No
20183140,No,No,Yes
20184016,No,No,No
20183116,No,No,No
20187003,No,No,No
20185132,No,No,No
20186012,No,No,No
20181304,No,No,No
20183161,No,No,Yes
20181226,No,No,No
20182035,No,No,No
20181237,No,No,No
20185085,No,No,No
20182178,No,No,No
20181269,No,Yes,No
20185036,No,No,No
20182081,No,No,No
20183087,No,No,No
20181056,No,No,No
20181170,Yes,No,No
20181002,No,No,No
20182019,Yes,No,No
20181148,No,No,No
20182110,No,No,No
20183085,No,No,No
20184002,No,No,No
20181077,No,No,No
20184005,No,No,No
20186001,No,No,No
20182023,No,No,No
20187026,No,No,No
20184031,No,No,No
20182181,No,No,No
20185067,No,No,No
20181214,No,No,No
20181059,No,No,No
20183020,No,No,No
20182004,No,No,Yes
20182002,No,No,No
20183126,No,No,No
20185016,No,No,No
20181302,No,No,No
20187029,No,No,No
20183029,No,No,No
20183171,No,Yes,No
20184030,No,No,No
20181031,No,No,Yes
20182116,No,No,No
20181159,No,No,Yes
20183139,No,No,No
20181018,No,No,No
20181045,No,No,No
20183134,No,No,No
20183145,No,No,No
20185008,No,No,No
20185005,No,No,No
20184008,No,No,No
20182163,No,No,No
20181324,No,No,No
20182037,No,No,No
20181070,No,No,No
20183200,No,No,No
20183102,No,No,No
20185048,No,No,No
20181156,No,No,No
20183010,No,No,No
20184047,No,No,No
20181234,No,No,No
20182095,No,No,No
20183046,No,No,No
20182020,No,No,No
20183081,No,No,No
20182146,No,No,No
20181271,No,No,No
20185104,No,No,No
20182090,No,No,No
20181310,No,No,No
20185007,No,No,No
20185052,No,No,No
20185049,No,No,No
20184048,No,No,No
20182099,No,No,No
20182136,No,No,No
20184044,No,Yes,No
20183219,No,No,No
20187031,No,No,No
20182056,No,No,No
20182063,No,No,No
20181205,No,No,No
20185041,No,No,No
20181171,No,No,No
20181190,No,No,No
20185032,No,No,No
20182158,No,No,No
20185044,No,No,Yes
20181325,No,No,No
20183178,No,No,No
20184057,No,No,No
20186006,No,No,No
20183023,No,No,No
20183179,No,No,No
20181071,No,No,No
20186003,Yes,No,No
20185111,No,No,No
20181076,No,No,No
20181033,No,No,No
20182029,No,Yes,No
20184073,No,No,No
20184017,No,No,No
20181187,No,No,No
20182072,No,No,No
20183062,No,No,Yes
20181168,No,No,Yes
20185001,No,No,No
20181265,No,No,No
20182040,No,No,No
20182075,No,No,No
20181209,No,No,No
20181053,No,No,No
20181042,No,Yes,No
20182166,No,No,No
20181179,No,No,No
20181244,No,Yes,No
20182161,No,No,No
20183172,No,No,No
20181194,No,No,No
20187022,No,No,No
20181129,No,No,No
20182041,No,No,No
20182191,No,No,Yes
20183031,Yes,No,No
20182192,No,Yes,No
20184028,No,No,No
20183101,No,No,No
20187027,No,No,No
20185031,No,No,No
20182084,No,No,No
20182100,No,No,No
20181292,No,No,No
20185106,No,No,No
20182132,No,No,No
20182148,No,No,No
20183012,No,No,No
20185095,No,No,No
20185094,No,No,No
20183007,No,Yes,No
20182079,No,No,No
20181144,No,No,No
20183194,No,No,No
20181067,No,No,No
20182044,No,No,No
20187005,No,No,No
20181211,No,No,No
20181138,No,No,No
20182026,No,No,No
20181213,No,No,Yes
20181162,No,No,No
20182102,No,No,No
20184051,No,No,No
20182152,No,No,No
20181206,No,No,No
20184062,No,No,No
20182129,No,No,No
20183129,No,No,No
20185092,No,No,No
20182031,No,No,No
20187017,No,No,No
20184067,No,No,No
20183151,No,No,No
20183057,No,No,No
20181024,No,No,No
20187004,No,No,No
20181048,No,No,No
20185004,No,No,No
20182119,No,No,No
20185091,No,No,No
20185029,No,No,No
20182120,No,No,No
20181010,No,Yes,No
20181284,No,No,No
20182164,No,No,No
20181026,No,No,No
20181185,No,No,No
20181225,No,Yes,No
20182092,No,No,No
20181176,No,No,No
20186002,No,No,No
20185079,No,No,No
20182167,No,No,No
20181093,No,No,No
20186017,No,No,No
20182149,No,No,No
20181257,No,No,No
20183211,No,No,No
20182176,No,No,No
20183054,No,No,No
20181082,No,Yes,No
20182069,No,No,No
20181275,No,No,No
20183168,No,No,No
20181250,No,No,No
20185050,No,No,No
20181085,No,No,No
20183120,No,No,No
20183133,No,No,No
20181009,No,No,No
20185140,No,No,No
20181184,No,No,No
20183050,No,No,No
20182130,No,No,No
20181130,No,No,No
20184074,No,No,No
20185062,No,Yes,No
20182118,No,No,No
20182177,No,No,No
20182021,No,No,No
20183208,No,No,No
20185070,No,No,No
20181298,No,No,No
20184053,No,No,No
20181046,No,No,No
20183011,No,No,No
20186015,No,No,No
20185034,No,No,No
20184015,No,No,No
20181201,No,No,No
20181120,No,No,No
20181323,No,No,No
20184042,No,No,No
20182111,No,No,No
20181124,No,No,No
20183075,No,No,No
20181241,No,No,No
20181236,No,No,No
20185043,No,No,No
20183156,No,No,No
20182080,No,No,No
20183215,No,No,No
20183026,No,No,No
20187024,No,No,No
20181058,No,No,No
20185028,No,No,No
20183201,No,No,No
20181140,No,No,No
20186020,No,No,No
20184013,No,No,No
20185098,No,No,Yes
20185103,No,No,No
20181215,No,No,No
20186007,No,No,No
20183044,No,Yes,Yes
20182068,No,Yes,No
20182038,No,No,No
20183001,No,No,No
20181290,No,No,No
20181142,No,No,No
20181151,No,No,No
20183128,No,No,No
20181135,No,No,No
20181282,No,No,No
20181145,No,No,Yes
20185046,No,No,No
20181099,No,No,No
20182088,No,No,No
20182142,No,Yes,No
20182135,No,No,Yes
20184058,No,No,No
20182012,No,No,No
20182082,No,No,No
20185021,No,No,No
20182160,No,No,No
20181023,Yes,No,No
20183110,No,No,No
20184007,No,No,No
20181035,No,Yes,No
20184059,No,No,No
20184056,No,No,No
20181247,No,No,No
20185078,No,No,No
20181066,No,No,No
20185020,No,No,No
20181128,No,No,No
20181127,No,No,No
20186023,No,Yes,No
20181008,No,Yes,No
20181288,No,No,No
20183173,No,No,No
20183117,No,No,Yes
20182078,No,No,No
20181158,No,Yes,No
20181227,No,No,No
20181064,No,No,Yes
20183144,No,No,No
20181006,No,No,No
20181150,No,No,No
20185119,No,No,No
20184033,No,No,No
20183131,No,No,Yes
20183100,No,No,Yes
20181113,No,No,No
20181207,No,No,No
20183068,No,No,No
20181318,No,No,No
201850039,No,No,No
20183084,No,No,No
20181246,No,No,No
20181122,No,No,No
20183090,No,No,No
20183213,No,No,No
20181125,No,Yes,No
20181279,No,No,No
20181183,No,No,No
20181169,No,No,No
20182125,No,No,No
20185127,No,No,No
20182096,No,No,No
20185145,No,No,No
20182137,No,No,No
20181055,No,No,No
20182172,No,No,No
20182193,No,No,No
20182025,No,No,No
20183078,No,No,Yes
20183052,No,No,No
20182036,No,No,No
20183115,No,No,No
20181005,No,No,No
20185051,No,No,No
20184072,No,No,No
20181104,No,No,No
20181121,No,No,No
20183155,No,No,No
20183218,No,No,No
20181021,No,No,No
20185126,No,No,Yes
20181294,No,No,No
20181210,No,No,No
20185022,No,No,No
20183190,No,No,No
20181060,No,No,No
20183157,No,No,No
20181295,No,No,No
20182046,No,No,No
20182188,No,No,No
20181228,No,No,No
20181095,No,Yes,No
20182030,No,No,No
20183060,No,No,No
20181075,No,No,No
20183162,No,No,No
20183063,No,Yes,No
20181044,No,No,No
20187034,No,No,No
20182190,No,No,No
20182180,No,No,No
20181029,No,Yes,No
20181137,No,No,No
20185093,No,No,No
20183206,No,Yes,Yes
20181197,No,No,Yes
20181270,No,No,No
20183035,No,No,No
20183069,No,No,No
20182131,No,No,No
20182087,No,No,No
20181311,No,No,No
20182060,No,No,No
20181103,No,No,Yes
20183142,No,No,No
20184034,No,Yes,No
20182003,No,No,No
20183080,No,No,No
20181222,No,No,Yes
20182196,No,No,No
20181011,No,No,No
20187014,No,No,No
20183209,No,No,No
20183099,No,No,No
20187039,No,No,No
20181293,No,No,No
20181136,No,No,No
20183049,No,No,Yes
20183067,No,No,No
20182109,No,No,No
20185142,No,No,No
20181003,No,No,No
20184022,No,No,No
20185024,No,No,No
20181050,No,No,No
20182183,No,No,No
20183017,No,No,No
20181032,No,No,No
20181196,No,No,No
20183123,No,No,No
20185115,No,Yes,No
20188003,No,Yes,No
20181054,No,No,No
20181111,No,No,No
20184065,No,No,No
20181240,No,No,No
20183040,No,No,No
20182127,No,No,No
20181182,No,No,No
20183127,No,No,Yes
20187013,No,No,No
20185025,No,No,No
20182165,No,No,No
20183132,No,No,No
20186024,No,No,No
20181277,No,No,No
20181259,No,No,No
20183143,No,No,No
20181146,No,No,No
20183175,No,No,No
20182098,No,No,No
20182124,No,No,Yes
20185116,No,No,No
20186004,No,No,No
20185058,No,No,No
20181189,No,No,No
20181285,No,No,No
20183061,No,No,No
20183185,No,No,No
20182010,No,No,No
20183167,No,No,No
20181131,No,No,No
20181202,No,No,No
20184014,No,No,No
20183114,No,No,No
20183184,No,No,No
20183165,No,No,No
20183205,No,No,No
20182008,No,No,No
20183018,No,No,No
20181163,No,No,No
20183148,No,No,No
20181147,No,Yes,No
20183088,No,No,No
20182070,No,No,No
20185011,No,No,No
20181052,No,No,No
20181115,No,No,No
20181089,No,No,No
20185006,No,No,No
20182065,No,No,No
20183112,No,No,No
20183095,No,No,No
20182033,No,No,Yes
20183214,No,No,No
20181157,No,No,No
20182005,No,No,No
20182153,No,No,No
20185118,No,No,No
20183212,No,No,No
20181204,No,No,No
20183083,No,Yes,No
20183158,No,No,No
20181073,Yes,No,No
20185045,No,No,No
20182117,No,Yes,No
20186029,No,No,Yes
20182014,No,No,No
20181256,No,No,No
20187033,No,No,No
20183051,No,No,No
20185075,No,No,No
20183199,No,No,No
20185018,No,No,No
20183104,No,No,No
20184006,No,No,No
20182076,No,No,No
20181299,No,No,No
20181319,No,No,No
20183109,No,No,No
20181043,No,No,No
20184071,No,No,No
20185054,No,No,No
20184049,No,No,No
20183086,No,No,No
20184020,No,No,No
20183093,No,No,No
20181313,No,No,No
20181287,No,No,No
20183021,No,No,No
20185065,No,No,No
20183196,No,No,No
20181297,No,No,No
20185014,No,No,Yes
20181220,No,No,No
20181037,No,No,No
20183008,No,No,No
20183015,No,No,Yes
20182145,No,No,No
20181291,No,No,No
20187016,No,No,No
20183113,No,No,No
20181161,No,No,Yes
20183036,No,No,No
20183024,No,No,Yes
20183202,No,No,Yes
20181119,No,No,No
20182047,No,No,No
20181300,No,No,No
20187010,No,No,No
20183111,No,No,No
20183028,No,No,No
20181289,No,No,No
20184036,No,No,No
20181283,No,No,No
20185131,No,No,No
20181280,No,No,No
20181083,No,No,No
20185128,No,No,No
20182201,No,No,No
20181274,No,No,No
20182032,No,No,Yes
20183013,No,Yes,No
20182074,Yes,No,No
20183204,No,No,No
20181268,No,No,No
20187042,No,No,No
20182105,No,No,No
20187035,No,No,No
20181281,No,No,No
20185125,No,Yes,No
20181041,No,No,No
20182053,No,No,Yes
20181106,No,No,No
20188002,No,No,No
20186027,No,No,No
20187025,No,No,No
20181266,No,No,No
20181312,No,No,No
20182151,No,No,No
20181084,No,No,No
20181080,No,Yes,No
20183217,No,No,Yes
20184029,No,No,No
20181192,No,No,No
20182114,No,No,No
20183138,No,Yes,No
20183182,No,No,No
20184012,No,No,No
20184052,No,No,No
20181193,No,No,No
20184054,No,No,No
20182050,No,No,No
20185074,No,No,No
20181101,No,No,No
20182077,No,No,Yes
20181314,No,No,No
20181260,No,No,Yes
20187002,No,No,No
20183027,No,No,No
20183108,No,No,No
20182045,Yes,No,No
20182173,No,No,No
20183180,No,No,No
20182182,No,No,No
20183195,No,No,No
20182024,No,No,No
20185144,No,No,No
20181014,No,No,No
20185012,No,No,No
20184060,No,No,No
20182015,No,No,No
20181239,Yes,No,No
20183033,No,No,No
20186005,No,No,No
20187038,No,No,No
20188008,No,No,No
20181154,No,No,No
20181216,No,No,No
20182175,No,No,No
20182179,No,No,No
20181117,No,No,No
20185120,No,No,No
20183073,No,Yes,No
20182062,No,No,No
20183166,Yes,No,No
20181134,No,Yes,No
20187037,No,No,No
20185086,No,No,No
20183193,No,No,No
20181278,No,No,No
20181245,No,Yes,No
20181180,No,No,No
20181027,No,No,No
20182128,No,Yes,No
20182144,No,Yes,No
20184037,No,No,No
20185123,No,No,No
20185135,No,No,No
20183153,No,No,No
20182108,No,Yes,No
20183003,No,No,No
20183221,No,No,Yes
20182042,No,No,No
20182051,No,No,No
20185109,No,No,No
20181317,No,No,No
20187041,No,No,No
20182001,No,No,No
20184045,No,No,No
20181167,No,No,No
20182150,No,No,No
20181020,No,No,No
20181081,No,No,No
20181109,No,No,No
20181069,No,No,No
20184003,No,No,No
20183186,No,No,No
20185102,No,No,No
20181186,No,No,No
20185026,No,No,No
20181100,No,No,No
20185141,No,No,No
20184032,No,Yes,Yes
20183183,No,No,No
20181143,No,No,No
20185064,No,No,No
20185063,No,No,No
20184019,No,Yes,No
20183176,No,No,No
20182058,No,No,No
20183130,No,No,No
20182197,No,No,No
20184026,No,No,No
20181087,No,No,No
20183041,No,No,No
20183047,No,No,No
20182011,No,No,No
20181088,No,No,No
20185066,No,No,No
20184046,No,No,No
20187020,No,No,No
20181249,No,No,No
20188009,No,No,No
20181301,No,No,No
20181248,No,No,No
20183197,No,No,No
20183016,No,No,No
20181172,No,No,No
20185117,No,No,No
20185047,No,No,No
20181040,No,No,No
20185136,No,No,No
20184069,No,No,No
20187011,No,No,No
20183135,No,No,No
20181238,No,No,No
20181132,No,No,No
20182048,No,No,No
20183002,No,No,No
20186016,No,No,No
20181307,No,No,No
20181321,No,No,No
20183042,No,No,No
20184068,No,No,No
20181047,No,Yes,No
20182104,No,No,Yes
20182140,No,No,No
20185042,No,No,No
20181061,No,No,No
20185040,No,No,No
20187023,No,No,No
20181063,No,No,No
20181007,No,Yes,Yes
20183006,No,No,No
20181065,No,No,No
20183222,No,No,No
20181102,No,No,Yes
20183098,Yes,No,No
20185019,No,No,No
20185023,No,No,No
20181141,No,No,Yes
20181208,No,No,No
20182052,No,No,No
20181068,No,No,Yes
20181199,No,No,No
20185039,No,No,Yes
20185073,No,No,No
20185077,No,No,No
20182006,No,No,No
20183177,No,No,No
20182112,No,No,No
20185059,No,No,No
20183058,No,No,No
20182067,No,Yes,No
20181074,No,No,No
20183107,No,No,No
20183198,No,No,No
20182174,No,No,No
20181224,No,No,No
20184018,No,No,No
20185030,No,No,Yes
20182054,No,No,No
20182091,No,No,No
20183174,No,Yes,No
20182039,No,No,No
20181164,No,Yes,No
20181251,No,No,Yes
20184075,No,Yes,No
20187012,No,No,No
20185061,Yes,No,No
20181034,No,No,Yes
20183164,No,No,No
20181174,No,No,No
20187015,No,No,No
20183014,No,No,No
20185107,No,No,No
20181160,No,No,No
20183122,No,No,No
20183106,No,No,Yes
20182057,No,No,No
20183030,No,Yes,No
20183005,No,Yes,No
20185105,No,No,No
20181173,No,No,No
20182169,No,No,No
20184070,No,No,No
20182085,No,No,Yes
20181212,No,No,No
20181316,No,No,No
20183032,No,No,No
20182061,No,No,No
20183170,No,No,No
20182138,No,No,No
20187008,No,No,No
20181139,No,No,No
20185069,No,No,No
20182162,No,No,No
20186014,No,No,No
20183097,No,No,No
20181219,No,No,No
20187018,No,No,No
20181223,No,No,No
20185088,No,No,No
20182115,No,No,No
20181078,No,No,No
20186008,No,No,No
20183064,No,No,No
20185110,No,No,No
20181098,No,No,No
20183169,No,No,No
20181094,No,No,No
20183079,No,No,No
20183163,No,No,No
20185137,No,No,No
20181181,Yes,No,No
20183119,No,No,No
20184040,No,No,No
20183220,No,No,No
20185060,No,No,No
20183150,No,No,No
20183181,No,No,Yes
20184023,No,No,No
20184004,No,No,No
20182034,No,No,No
20184039,No,No,Yes
20183009,No,No,No
20186013,No,No,No
20181175,No,No,No
20185072,No,No,No
20181133,No,No,No
20181091,No,No,No
20182122,No,No,No
20182089,No,No,No
20181229,No,Yes,No
20183071,No,No,Yes
20187040,No,No,No
20182126,No,No,No
20184041,No,No,No
20181152,No,No,No
20183152,No,No,No
20181030,No,No,No
20184066,No,No,Yes
20182016,Yes,No,No
20182064,No,No,No
20185099,No,Yes,No
20182121,No,No,Yes
20183074,No,No,No
20185143,No,No,No
20183223,No,No,No
20184021,No,No,No
20182007,No,No,No
20187021,No,No,No
20184011,No,No,No
20181315,No,No,No
20181230,No,No,No
20185121,No,No,No
20183146,No,No,No
20181153,No,No,Yes
20181019,No,No,No
20182066,No,No,Yes
20181191,No,Yes,No
20188001,No,No,No
20181118,No,No,No
20185057,No,No,No
20181090,No,No,No
20181165,No,No,No
20181051,No,No,No
20183037,No,No,No
20182134,No,No,No
20183076,No,No,No
20183082,No,No,No
20181221,No,No,No
20181258,No,No,No
20182133,No,No,No
20181057,No,No,No
20181155,No,No,Yes
20181149,No,No,No
20183105,No,No,No
20183118,No,No,No
20181001,No,No,No
20184043,No,No,No
20185124,No,No,No
20183216,No,No,No
20182107,No,No,No
20187030,No,No,No
20181273,No,No,No
20181254,No,No,No
20185108,No,No,No
20182123,No,No,No
20185002,No,No,No
20181200,No,No,No
20183096,No,No,No
20183048,No,No,Yes
20182143,No,No,No
20181322,No,No,No
20181097,No,No,No
20181112,No,No,No
20182194,No,No,No
20186022,No,No,No
20181025,No,No,No
20182013,No,No,No
20183187,No,No,No
20186018,No,Yes,No
20182093,No,No,No
20182101,No,No,No
20181092,No,Yes,No
20181198,No,No,No
20182147,No,No,No
20182189,No,No,No
20188007,No,No,No
20187032,No,No,No
20185133,No,No,No
20183019,No,No,No
20181320,No,Yes,No
20185084,No,No,No
20181015,Yes,No,No
20183055,No,No,No
20183094,No,No,Yes
20181116,No,No,No
20185089,No,No,No
20183160,No,No,No
20184055,No,No,No
20184035,No,No,No
20182168,No,No,No
20183188,No,No,No
20183192,No,No,No
20183004,No,No,No
20185009,No,No,No
20181096,No,No,No
20187006,No,No,No
20181017,No,No,No
20182184,No,No,No
20183147,No,No,No
20185122,No,No,No
20181261,No,No,No
20183077,No,No,No
20183124,No,No,No
20186011,No,No,No
20184063,No,No,No
20186021,No,No,No
20181218,No,No,No
20186025,No,No,No
20181039,No,No,No
20183121,No,No,No
20182028,No,No,No
20181263,No,No,No
20181306,No,No,No
20182027,No,No,No
20181072,No,No,No
20186010,No,No,No
20181252,Yes,No,No
20181255,No,No,Yes
20181305,No,No,No
20183070,No,No,No
20184001,No,No,No
20181195,No,Yes,Yes
20182141,No,No,No
20183125,No,No,No
20182043,No,No,No
20181326,No,No,No
20183056,No,No,Yes
20183103,No,No,No
20185068,No,No,No
20181028,No,Yes,No
20182097,No,No,No
20184064,No,No,No
20183066,No,No,No
20182187,No,No,No
20181296,No,No,No
20181286,No,No,No
20181004,No,No,No
20182055,No,No,No
20186032,No,No,No
20181235,No,No,No
20181308,No,No,No
20187001,No,No,No
20183072,Yes,No,No
20181013,No,No,No
20182198,No,No,No
20183189,No,No,No
20182195,No,No,No
20185130,No,No,No
20181177,No,No,No
20182059,No,No,No
20182170,No,No,No
20184061,No,No,Yes
20181126,No,No,No
20181012,No,No,No
20182103,No,No,No
20183045,No,Yes,No
20182171,No,No,No
