crash_id,year,month,day_of_week,time_of_day,christmas,easter
20243072,2024,10,Weekend,Night,No,No
20244057,2024,10,Weekend,Night,No,No
20241091,2024,10,Weekend,Day,No,No
20243201,2024,10,Weekend,Day,No,No
20242135,2024,10,Weekend,Day,No,No
20243225,2024,10,Weekend,Day,No,No
20241167,2024,10,Weekend,Day,No,No
20244060,2024,10,Weekend,Day,No,No
20241268,2024,10,Weekend,Day,No,No
20244013,2024,10,Weekend,Day,No,No
20243235,2024,10,Weekend,Day,No,No
20244059,2024,10,Weekend,Day,No,No
20241266,2024,10,Weekend,Day,No,No
20243131,2024,10,Weekend,Day,No,No
20242080,2024,10,Weekend,Day,No,No
20241287,2024,10,Weekday,Night,No,No
20241152,2024,10,Weekday,Night,No,No
20243161,2024,10,Weekday,Day,No,No
20242042,2024,10,Weekday,Day,No,No
20243210,2024,10,Weekday,Day,No,No
20244025,2024,10,Weekday,Day,No,No
20243088,2024,10,Weekday,Day,No,No
20241211,2024,10,Weekday,Day,No,No
20242007,2024,10,Weekday,Day,No,No
20241204,2024,10,Weekday,Day,No,No
20244062,2024,10,Weekday,Day,No,No
20241137,2024,10,Weekday,Day,No,No
20243117,2024,10,Weekday,Day,No,No
20242081,2024,10,Weekday,Day,No,No
20243206,2024,10,Weekday,Night,No,No
20248003,2024,10,Weekday,Night,No,No
20244032,2024,10,Weekday,Night,No,No
20241153,2024,10,Weekday,Night,No,No
20242138,2024,10,Weekday,Night,No,No
20243198,2024,10,Weekday,Day,No,No
20242107,2024,10,Weekday,Day,No,No
20243080,2024,10,Weekday,Night,No,No
20242204,2024,10,Weekday,Night,No,No
20242139,2024,10,Weekday,Night,No,No
20241103,2024,10,Weekday,Day,No,No
20242129,2024,10,Weekday,Day,No,No
20244027,2024,10,Weekday,Day,No,No
20243006,2024,10,Weekday,Day,No,No
20243108,2024,10,Weekday,Day,No,No
20243212,2024,10,Weekday,Night,No,No
20241237,2024,10,Weekday,Night,No,No
20241052,2024,10,Weekday,Night,No,No
20241308,2024,10,Weekday,Night,No,No
20246027,2024,9,Weekday,Night,No,No
20244072,2024,9,Weekday,Day,No,No
20241195,2024,9,Weekday,Day,No,No
20244043,2024,9,Weekday,Day,No,No
20241102,2024,9,Weekday,Day,No,No
20243194,2024,9,Weekday,Day,No,No
20243070,2024,9,Weekday,Day,No,No
20243165,2024,9,Weekend,Night,No,No
20241063,2024,9,Weekend,Night,No,No
20241132,2024,9,Weekend,Night,No,No
20241292,2024,9,Weekend,Night,No,No
20241189,2024,9,Weekend,Night,No,No
20241233,2024,9,Weekend,Night,No,No
20242115,2024,9,Weekday,Day,No,No
20242167,2024,9,Weekday,Day,No,No
20241016,2024,9,Weekday,Day,No,No
20243234,2024,9,Weekday,Day,No,No
20246025,2024,9,Weekday,Day,No,No
20241220,2024,9,Weekday,Day,No,No
20241034,2024,9,Weekday,Day,No,No
20242012,2024,9,Weekday,Day,No,No
20243009,2024,9,Weekend,Night,No,No
20241269,2024,9,Weekend,Day,No,No
20242093,2024,9,Weekend,Day,No,No
20242176,2024,9,Weekend,Day,No,No
20242255,2024,9,Weekend,Day,No,No
20241066,2024,9,Weekend,Day,No,No
20242175,2024,9,Weekend,Day,No,No
20243207,2024,9,Weekend,Night,No,No
20242029,2024,9,Weekend,Night,No,No
20241246,2024,9,Weekend,Night,No,No
20241078,2024,9,Weekend,Night,No,No
20243064,2024,9,Weekend,Night,No,No
20241013,2024,9,Weekend,Night,No,No
20246019,2024,9,Weekend,Night,No,No
20242257,2024,9,Weekend,Day,No,No
20241138,2024,9,Weekend,Day,No,No
20244014,2024,9,Weekend,Day,No,No
20244069,2024,9,Weekend,Day,No,No
20242053,2024,9,Weekend,Day,No,No
20243111,2024,9,Weekend,Day,No,No
20243067,2024,9,Weekend,Night,No,No
20242186,2024,9,Weekend,Night,No,No
20242250,2024,9,Weekend,Night,No,No
20243167,2024,9,Weekday,Night,No,No
20243106,2024,9,Weekday,Night,No,No
20242098,2024,9,Weekday,Night,No,No
20241179,2024,9,Weekday,Day,No,No
20242070,2024,9,Weekday,Day,No,No
20243261,2024,9,Weekday,Day,No,No
20243227,2024,9,Weekday,Day,No,No
20242243,2024,9,Weekday,Day,No,No
20242102,2024,9,Weekday,Day,No,No
20241109,2024,9,Weekday,Night,No,No
20243187,2024,9,Weekday,Night,No,No
20241301,2024,9,Weekday,Day,No,No
20243135,2024,9,Weekday,Day,No,No
20241248,2024,9,Weekday,Day,No,No
20243268,2024,9,Weekday,Day,No,No
20242071,2024,9,Weekday,Day,No,No
20241020,2024,9,Weekday,Day,No,No
20241294,2024,9,Weekday,Day,No,No
20241304,2024,9,Weekday,Day,No,No
20242123,2024,9,Weekday,Night,No,No
20242144,2024,9,Weekday,Night,No,No
20241199,2024,9,Weekday,Night,No,No
20243066,2024,8,Weekday,Night,No,No
20243233,2024,8,Weekday,Night,No,No
20243203,2024,8,Weekday,Night,No,No
20242209,2024,8,Weekday,Day,No,No
20242056,2024,8,Weekday,Day,No,No
20242130,2024,8,Weekday,Day,No,No
20243109,2024,8,Weekday,Day,No,No
20243010,2024,8,Weekday,Day,No,No
20243181,2024,8,Weekday,Day,No,No
20246018,2024,8,Weekday,Day,No,No
20241071,2024,8,Weekday,Day,No,No
20241186,2024,8,Weekday,Day,No,No
20243078,2024,8,Weekend,Night,No,No
20241223,2024,8,Weekend,Night,No,No
20241221,2024,8,Weekend,Night,No,No
20241143,2024,8,Weekend,Night,No,No
20243242,2024,8,Weekend,Night,No,No
20242189,2024,8,Weekend,Night,No,No
20242170,2024,8,Weekend,Night,No,No
20243043,2024,8,Weekday,Day,No,No
20241140,2024,8,Weekday,Day,No,No
20244063,2024,8,Weekday,Day,No,No
20241131,2024,8,Weekday,Day,No,No
20242172,2024,8,Weekday,Day,No,No
20241111,2024,8,Weekday,Day,No,No
20242055,2024,8,Weekday,Day,No,No
20241017,2024,8,Weekday,Day,No,No
20244067,2024,8,Weekday,Night,No,No
20246024,2024,8,Weekend,Night,No,No
20241254,2024,8,Weekend,Night,No,No
20243011,2024,8,Weekend,Day,No,No
20246011,2024,8,Weekend,Day,No,No
20242177,2024,8,Weekend,Day,No,No
20241127,2024,8,Weekend,Day,No,No
20241210,2024,8,Weekend,Day,No,No
20242132,2024,8,Weekend,Night,No,No
20242184,2024,8,Weekend,Night,No,No
20241253,2024,8,Weekend,Night,No,No
20243024,2024,8,Weekend,Night,No,No
20242224,2024,8,Weekend,Night,No,No
20243031,2024,8,Weekend,Night,No,No
20242069,2024,8,Weekend,Night,No,No
20243156,2024,8,Weekend,Night,No,No
20242251,2024,8,Weekend,Day,No,No
20244034,2024,8,Weekend,Day,No,No
20242090,2024,8,Weekend,Day,No,No
20243231,2024,8,Weekend,Day,No,No
20242194,2024,8,Weekend,Day,No,No
20243142,2024,8,Weekday,Day,No,No
20242043,2024,8,Weekday,Day,No,No
20243124,2024,8,Weekday,Day,No,No
20244007,2024,8,Weekday,Day,No,No
20242060,2024,8,Weekday,Day,No,No
20243104,2024,8,Weekday,Day,No,No
20244041,2024,8,Weekday,Night,No,No
20246026,2024,8,Weekday,Night,No,No
20243021,2024,8,Weekday,Night,No,No
20242155,2024,8,Weekday,Day,No,No
20242032,2024,8,Weekday,Day,No,No
20241285,2024,8,Weekday,Day,No,No
20244066,2024,8,Weekday,Night,No,No
20242064,2024,8,Weekday,Night,No,No
20242164,2024,8,Weekday,Night,No,No
20244035,2024,8,Weekday,Night,No,No
20243018,2024,8,Weekday,Day,No,No
20242086,2024,8,Weekday,Day,No,No
20243217,2024,8,Weekday,Day,No,No
20243251,2024,8,Weekday,Night,No,No
20243058,2024,8,Weekday,Night,No,No
20244046,2024,8,Weekday,Night,No,No
20243085,2024,7,Weekday,Day,No,No
20244039,2024,7,Weekday,Day,No,No
20243240,2024,7,Weekday,Day,No,No
20246002,2024,7,Weekday,Day,No,No
20242099,2024,7,Weekday,Day,No,No
20243063,2024,7,Weekday,Day,No,No
20241176,2024,7,Weekday,Day,No,No
20247022,2024,7,Weekday,Day,No,No
20241086,2024,7,Weekday,Day,No,No
20241224,2024,7,Weekend,Night,No,No
20241265,2024,7,Weekday,Day,No,No
20241202,2024,7,Weekday,Day,No,No
20246023,2024,7,Weekday,Day,No,No
20241293,2024,7,Weekday,Day,No,No
20241299,2024,7,Weekday,Day,No,No
20244078,2024,7,Weekday,Day,No,No
20243164,2024,7,Weekday,Day,No,No
20242201,2024,7,Weekday,Day,No,No
20241307,2024,7,Weekday,Night,No,No
20242074,2024,7,Weekday,Night,No,No
20241243,2024,7,Weekday,Night,No,No
20247034,2024,7,Weekday,Night,No,No
20241260,2024,7,Weekend,Night,No,No
20243004,2024,7,Weekend,Night,No,No
20246014,2024,7,Weekend,Day,No,No
20242024,2024,7,Weekend,Day,No,No
20243169,2024,7,Weekend,Day,No,No
20243081,2024,7,Weekend,Day,No,No
20242169,2024,7,Weekend,Day,No,No
20241110,2024,7,Weekend,Day,No,No
20241082,2024,7,Weekend,Night,No,No
20241159,2024,7,Weekend,Night,No,No
20246022,2024,7,Weekend,Night,No,No
20241229,2024,7,Weekend,Day,No,No
20242026,2024,7,Weekend,Day,No,No
20242268,2024,7,Weekend,Day,No,No
20242238,2024,7,Weekend,Day,No,No
20242122,2024,7,Weekend,Day,No,No
20241046,2024,7,Weekend,Day,No,No
20243192,2024,7,Weekend,Day,No,No
20241032,2024,7,Weekend,Day,No,No
20241031,2024,7,Weekend,Day,No,No
20243254,2024,7,Weekend,Day,No,No
20243133,2024,7,Weekend,Day,No,No
20241203,2024,7,Weekend,Night,No,No
20243118,2024,7,Weekday,Night,No,No
20243173,2024,7,Weekday,Night,No,No
20243199,2024,7,Weekday,Day,No,No
20244003,2024,7,Weekday,Day,No,No
20241298,2024,7,Weekday,Day,No,No
20242112,2024,7,Weekday,Day,No,No
20243092,2024,7,Weekday,Day,No,No
20243042,2024,7,Weekday,Day,No,No
20244005,2024,7,Weekday,Day,No,No
20243178,2024,7,Weekday,Day,No,No
20244050,2024,7,Weekday,Day,No,No
20241208,2024,7,Weekday,Night,No,No
20242259,2024,7,Weekday,Day,No,No
20242212,2024,7,Weekday,Day,No,No
20243019,2024,7,Weekday,Day,No,No
20241036,2024,7,Weekday,Day,No,No
20242226,2024,7,Weekday,Day,No,No
20247007,2024,7,Weekday,Day,No,No
20243074,2024,7,Weekday,Day,No,No
20241003,2024,7,Weekday,Day,No,No
20241277,2024,7,Weekday,Day,No,No
20241249,2024,7,Weekday,Day,No,No
20242020,2024,7,Weekday,Day,No,No
20242108,2024,7,Weekday,Night,No,No
20243120,2024,7,Weekday,Night,No,No
20242187,2024,7,Weekday,Night,No,No
20243116,2024,7,Weekday,Night,No,No
20242133,2024,7,Weekday,Night,No,No
20241092,2024,7,Weekday,Night,No,No
20242121,2024,7,Weekday,Day,No,No
20243214,2024,7,Weekday,Day,No,No
20241118,2024,7,Weekday,Day,No,No
20243157,2024,7,Weekday,Day,No,No
20241190,2024,7,Weekday,Day,No,No
20241097,2024,7,Weekday,Day,No,No
20242265,2024,7,Weekday,Day,No,No
20241250,2024,7,Weekday,Day,No,No
20242200,2024,7,Weekday,Day,No,No
20242234,2024,7,Weekday,Night,No,No
20242048,2024,7,Weekday,Night,No,No
20242003,2024,6,Weekday,Day,No,No
20243252,2024,6,Weekday,Day,No,No
20243061,2024,6,Weekday,Day,No,No
20242162,2024,6,Weekday,Day,No,No
20244071,2024,6,Weekday,Day,No,No
20241047,2024,6,Weekday,Day,No,No
20241205,2024,6,Weekday,Day,No,No
20241024,2024,6,Weekend,Night,No,No
20242096,2024,6,Weekend,Night,No,No
20242240,2024,6,Weekend,Night,No,No
20243139,2024,6,Weekend,Night,No,No
20243075,2024,6,Weekend,Night,No,No
20244051,2024,6,Weekday,Day,No,No
20241070,2024,6,Weekday,Day,No,No
20244079,2024,6,Weekday,Day,No,No
20243051,2024,6,Weekday,Day,No,No
20242237,2024,6,Weekday,Day,No,No
20243148,2024,6,Weekday,Day,No,No
20242157,2024,6,Weekday,Day,No,No
20244022,2024,6,Weekday,Day,No,No
20241142,2024,6,Weekday,Day,No,No
20241124,2024,6,Weekday,Day,No,No
20241010,2024,6,Weekday,Day,No,No
20241252,2024,6,Weekday,Night,No,No
20243155,2024,6,Weekday,Night,No,No
20243163,2024,6,Weekend,Night,No,No
20243269,2024,6,Weekend,Day,No,No
20243056,2024,6,Weekend,Night,No,No
20243049,2024,6,Weekend,Night,No,No
20243103,2024,6,Weekend,Night,No,No
20242233,2024,6,Weekend,Night,No,No
20243014,2024,6,Weekend,Day,No,No
20241198,2024,6,Weekend,Day,No,No
20242249,2024,6,Weekend,Day,No,No
20243154,2024,6,Weekend,Day,No,No
20241100,2024,6,Weekend,Day,No,No
20241074,2024,6,Weekend,Day,No,No
20243263,2024,6,Weekend,Day,No,No
20242016,2024,6,Weekend,Day,No,No
20244017,2024,6,Weekend,Day,No,No
20244009,2024,6,Weekend,Day,No,No
20242085,2024,6,Weekend,Day,No,No
20244012,2024,6,Weekend,Night,No,No
20243205,2024,6,Weekend,Night,No,No
20241035,2024,6,Weekend,Night,No,No
20241161,2024,6,Weekday,Day,No,No
20241062,2024,6,Weekday,Day,No,No
20243119,2024,6,Weekday,Night,No,No
20241155,2024,6,Weekday,Night,No,No
20243152,2024,6,Weekday,Night,No,No
20243053,2024,6,Weekday,Day,No,No
20241039,2024,6,Weekday,Day,No,No
20242154,2024,6,Weekday,Day,No,No
20243215,2024,6,Weekday,Day,No,No
20243026,2024,6,Weekday,Day,No,No
20241050,2024,6,Weekday,Day,No,No
20243271,2024,6,Weekday,Day,No,No
20241133,2024,6,Weekday,Day,No,No
20248008,2024,6,Weekday,Day,No,No
20244037,2024,6,Weekday,Night,No,No
20242143,2024,6,Weekday,Night,No,No
20241273,2024,6,Weekday,Night,No,No
20242067,2024,6,Weekday,Day,No,No
20242214,2024,6,Weekday,Day,No,No
20243238,2024,6,Weekday,Day,No,No
20242011,2024,6,Weekday,Day,No,No
20241180,2024,6,Weekday,Day,No,No
20241059,2024,6,Weekday,Day,No,No
20241021,2024,6,Weekday,Day,No,No
20242254,2024,6,Weekday,Night,No,No
20243256,2024,6,Weekday,Night,No,No
20241245,2024,6,Weekday,Night,No,No
20243126,2024,5,Weekday,Day,No,No
20244082,2024,5,Weekday,Day,No,No
20241108,2024,5,Weekday,Day,No,No
20242137,2024,5,Weekend,Night,No,No
20241005,2024,5,Weekend,Night,No,No
20241051,2024,5,Weekend,Night,No,No
20243128,2024,5,Weekend,Night,No,No
20242109,2024,5,Weekend,Night,No,No
20241116,2024,5,Weekend,Night,No,No
20243226,2024,5,Weekday,Day,No,No
20242092,2024,5,Weekday,Day,No,No
20242125,2024,5,Weekday,Night,No,No
20244077,2024,5,Weekend,Day,No,No
20242049,2024,5,Weekend,Day,No,No
20243265,2024,5,Weekend,Day,No,No
20243122,2024,5,Weekend,Night,No,No
20243151,2024,5,Weekend,Day,No,No
20241283,2024,5,Weekend,Day,No,No
20242262,2024,5,Weekend,Day,No,No
20242100,2024,5,Weekend,Day,No,No
20242211,2024,5,Weekend,Day,No,No
20241168,2024,5,Weekend,Night,No,No
20241162,2024,5,Weekend,Night,No,No
20241073,2024,5,Weekend,Night,No,No
20243097,2024,5,Weekday,Night,No,No
20242182,2024,5,Weekday,Day,No,No
20243123,2024,5,Weekday,Day,No,No
20242044,2024,5,Weekday,Day,No,No
20241120,2024,5,Weekday,Day,No,No
20242266,2024,5,Weekday,Night,No,No
20241048,2024,5,Weekday,Night,No,No
20243023,2024,5,Weekday,Night,No,No
20243137,2024,5,Weekday,Night,No,No
20241200,2024,5,Weekday,Day,No,No
20242151,2024,5,Weekday,Day,No,No
20242223,2024,5,Weekday,Day,No,No
20241259,2024,5,Weekday,Day,No,No
20241264,2024,5,Weekday,Day,No,No
20243086,2024,5,Weekday,Day,No,No
20242215,2024,5,Weekday,Day,No,No
20246012,2024,5,Weekday,Day,No,No
20244068,2024,5,Weekday,Day,No,No
20241296,2024,5,Weekday,Night,No,No
20241006,2024,5,Weekday,Night,No,No
20241258,2024,5,Weekday,Night,No,No
20241290,2024,5,Weekday,Night,No,No
20241056,2024,5,Weekday,Night,No,No
20242014,2024,5,Weekday,Night,No,No
20241251,2024,5,Weekday,Night,No,No
20243076,2024,5,Weekday,Day,No,No
20243162,2024,5,Weekday,Day,No,No
20242027,2024,5,Weekday,Day,No,No
20243029,2024,5,Weekday,Day,No,No
20242179,2024,5,Weekday,Day,No,No
20244080,2024,5,Weekday,Day,No,No
20242241,2024,5,Weekday,Day,No,No
20244047,2024,5,Weekday,Day,No,No
20241041,2024,5,Weekday,Night,No,No
20241165,2024,5,Weekday,Night,No,No
20242077,2024,5,Weekday,Night,No,No
20242078,2024,5,Weekday,Night,No,No
20242017,2024,5,Weekday,Night,No,No
20243223,2024,4,Weekday,Night,No,No
20241271,2024,4,Weekday,Night,No,No
20242217,2024,4,Weekday,Day,No,No
20242245,2024,4,Weekday,Day,No,No
20241170,2024,4,Weekday,Day,No,No
20242199,2024,4,Weekday,Day,No,No
20241177,2024,4,Weekday,Day,No,No
20246015,2024,4,Weekday,Day,No,No
20242165,2024,4,Weekend,Night,No,No
20241011,2024,4,Weekend,Night,No,No
20243260,2024,4,Weekend,Night,No,No
20241083,2024,4,Weekend,Night,No,No
20246006,2024,4,Weekday,Day,No,Yes
20244058,2024,4,Weekday,Day,No,No
20243218,2024,4,Weekday,Day,No,No
20241089,2024,4,Weekday,Day,No,No
20243146,2024,4,Weekday,Day,No,No
20241295,2024,4,Weekday,Day,No,Yes
20243264,2024,4,Weekday,Day,No,Yes
20241136,2024,4,Weekday,Day,No,Yes
20241281,2024,4,Weekday,Day,No,No
20241076,2024,4,Weekday,Night,No,No
20244073,2024,4,Weekday,Night,No,No
20242094,2024,4,Weekend,Night,No,No
20241058,2024,4,Weekend,Night,No,No
20241019,2024,4,Weekend,Day,No,No
20241275,2024,4,Weekend,Day,No,No
20243222,2024,4,Weekend,Day,No,No
20241065,2024,4,Weekend,Day,No,No
20243094,2024,4,Weekend,Day,No,No
20243145,2024,4,Weekend,Day,No,No
20241305,2024,4,Weekend,Night,No,No
20242146,2024,4,Weekend,Night,No,No
20241231,2024,4,Weekend,Night,No,No
20241145,2024,4,Weekend,Night,No,No
20241228,2024,4,Weekend,Night,No,No
20243030,2024,4,Weekend,Night,No,No
20243034,2024,4,Weekend,Day,No,No
20242058,2024,4,Weekend,Day,No,No
20241085,2024,4,Weekend,Day,No,No
20243091,2024,4,Weekend,Day,No,No
20243184,2024,4,Weekend,Day,No,No
20242104,2024,4,Weekend,Day,No,No
20248004,2024,4,Weekend,Day,No,No
20242101,2024,4,Weekend,Day,No,No
20243195,2024,4,Weekend,Day,No,No
20243055,2024,4,Weekend,Night,No,No
20241212,2024,4,Weekend,Night,No,No
20241241,2024,4,Weekend,Night,No,No
20243071,2024,4,Weekday,Night,No,No
20241171,2024,4,Weekday,Night,No,No
20243193,2024,4,Weekday,Day,No,No
20244011,2024,4,Weekday,Day,No,No
20242225,2024,4,Weekday,Day,No,No
20242160,2024,4,Weekday,Day,No,No
20241183,2024,4,Weekday,Day,No,No
20241025,2024,4,Weekday,Day,No,No
20241079,2024,4,Weekday,Day,No,No
20246010,2024,4,Weekday,Day,No,No
20242235,2024,4,Weekday,Day,No,No
20242113,2024,4,Weekday,Day,No,No
20242025,2024,4,Weekday,Day,No,No
20241148,2024,4,Weekday,Day,No,No
20241262,2024,4,Weekday,Night,No,No
20241172,2024,4,Weekday,Night,No,No
20242192,2024,4,Weekday,Day,No,No
20241014,2024,4,Weekday,Day,No,No
20242191,2024,4,Weekday,Day,No,No
20243189,2024,4,Weekday,Day,No,No
20244033,2024,4,Weekday,Day,No,No
20241206,2024,4,Weekday,Day,No,No
20243069,2024,4,Weekday,Day,No,No
20243188,2024,4,Weekday,Day,No,No
20241130,2024,4,Weekday,Night,No,No
20241178,2024,4,Weekday,Night,No,No
20248011,2024,4,Weekday,Night,No,No
20241043,2024,4,Weekday,Day,No,No
20244054,2024,4,Weekday,Day,No,No
20243032,2024,4,Weekday,Day,No,No
20244015,2024,4,Weekday,Day,No,No
20243112,2024,4,Weekday,Day,No,No
20243253,2024,4,Weekday,Night,No,No
20246028,2024,3,Weekday,Night,No,No
20242244,2024,3,Weekday,Night,No,No
20244006,2024,3,Weekday,Night,No,No
20241154,2024,3,Weekday,Night,No,No
20241146,2024,3,Weekday,Night,No,No
20242009,2024,3,Weekday,Night,No,No
20241217,2024,3,Weekday,Day,No,No
20242030,2024,3,Weekday,Day,No,No
20243025,2024,3,Weekday,Day,No,No
20242168,2024,3,Weekday,Day,No,No
20246021,2024,3,Weekday,Day,No,No
20241238,2024,3,Weekday,Day,No,No
20241158,2024,3,Weekday,Day,No,No
20243228,2024,3,Weekday,Day,No,No
20242210,2024,3,Weekday,Day,No,No
20242253,2024,3,Weekday,Day,No,Yes
20242256,2024,3,Weekend,Night,No,Yes
20241289,2024,3,Weekend,Night,No,Yes
20243045,2024,3,Weekend,Night,No,No
20242028,2024,3,Weekend,Night,No,No
20243054,2024,3,Weekend,Night,No,No
20241187,2024,3,Weekend,Night,No,No
20246007,2024,3,Weekend,Night,No,No
20241126,2024,3,Weekday,Day,No,No
20244049,2024,3,Weekday,Day,No,No
20242021,2024,3,Weekday,Day,No,No
20242045,2024,3,Weekday,Night,No,No
20243101,2024,3,Weekday,Night,No,No
20242206,2024,3,Weekend,Night,No,No
20242117,2024,3,Weekend,Day,No,No
20241226,2024,3,Weekend,Day,No,Yes
20242079,2024,3,Weekend,Day,No,No
20241156,2024,3,Weekend,Day,No,No
20243093,2024,3,Weekend,Day,No,No
20243125,2024,3,Weekend,Night,No,No
20243134,2024,3,Weekend,Night,No,No
20242239,2024,3,Weekend,Night,No,No
20241232,2024,3,Weekend,Night,No,No
20241061,2024,3,Weekend,Night,No,No
20244056,2024,3,Weekend,Day,No,No
20242039,2024,3,Weekend,Day,No,No
20241182,2024,3,Weekend,Day,No,No
20241044,2024,3,Weekend,Day,No,No
20242131,2024,3,Weekend,Day,No,No
20244031,2024,3,Weekend,Day,No,Yes
20242059,2024,3,Weekend,Night,No,No
20242033,2024,3,Weekend,Night,No,Yes
20241207,2024,3,Weekend,Night,No,No
20243033,2024,3,Weekend,Night,No,Yes
20242159,2024,3,Weekday,Night,No,No
20243177,2024,3,Weekday,Night,No,No
20243241,2024,3,Weekday,Night,No,No
20243132,2024,3,Weekday,Night,No,No
20243159,2024,3,Weekday,Day,No,Yes
20242072,2024,3,Weekday,Day,No,Yes
20243028,2024,3,Weekday,Day,No,No
20243105,2024,3,Weekday,Day,No,Yes
20242258,2024,3,Weekday,Day,No,No
20241007,2024,3,Weekday,Day,No,No
20241227,2024,3,Weekday,Day,No,Yes
20243130,2024,3,Weekday,Day,No,No
20242065,2024,3,Weekday,Day,No,No
20243259,2024,3,Weekday,Day,No,No
20244052,2024,3,Weekday,Day,No,Yes
20242247,2024,3,Weekday,Night,No,No
20241093,2024,3,Weekday,Night,No,No
20241276,2024,3,Weekday,Night,No,Yes
20242208,2024,3,Weekday,Night,No,No
20241157,2024,3,Weekday,Day,No,No
20244065,2024,3,Weekday,Day,No,No
20242054,2024,3,Weekday,Day,No,No
20242221,2024,3,Weekday,Day,No,No
20242197,2024,3,Weekday,Day,No,No
20241075,2024,3,Weekday,Night,No,No
20241279,2024,3,Weekday,Night,No,No
20243095,2024,3,Weekday,Night,No,No
20243272,2024,3,Weekday,Day,No,No
20243027,2024,3,Weekday,Day,No,No
20248001,2024,3,Weekday,Day,No,No
20242228,2024,3,Weekday,Night,No,No
20242105,2024,2,Weekday,Night,No,No
20241069,2024,2,Weekday,Day,No,No
20244074,2024,2,Weekday,Day,No,No
20244008,2024,2,Weekday,Day,No,No
20243100,2024,2,Weekday,Day,No,No
20241122,2024,2,Weekday,Day,No,No
20244064,2024,2,Weekday,Day,No,No
20243138,2024,2,Weekday,Day,No,No
20241141,2024,2,Weekday,Day,No,No
20241244,2024,2,Weekday,Day,No,No
20242236,2024,2,Weekday,Day,No,No
20242195,2024,2,Weekday,Day,No,No
20242010,2024,2,Weekday,Day,No,No
20242205,2024,2,Weekday,Day,No,No
20244002,2024,2,Weekend,Night,No,No
20242041,2024,2,Weekend,Night,No,No
20242084,2024,2,Weekend,Night,No,No
20243230,2024,2,Weekend,Night,No,No
20241114,2024,2,Weekend,Night,No,No
20243068,2024,2,Weekday,Day,No,No
20243099,2024,2,Weekday,Day,No,No
20242145,2024,2,Weekday,Day,No,No
20243062,2024,2,Weekday,Day,No,No
20244048,2024,2,Weekday,Day,No,No
20241112,2024,2,Weekday,Day,No,No
20243047,2024,2,Weekday,Day,No,No
20242198,2024,2,Weekday,Day,No,No
20243202,2024,2,Weekday,Night,No,No
20244029,2024,2,Weekday,Night,No,No
20241185,2024,2,Weekend,Night,No,No
20242153,2024,2,Weekend,Night,No,No
20243257,2024,2,Weekend,Night,No,No
20243149,2024,2,Weekend,Day,No,No
20242202,2024,2,Weekend,Day,No,No
20243245,2024,2,Weekend,Day,No,No
20244004,2024,2,Weekend,Day,No,No
20241123,2024,2,Weekend,Day,No,No
20242222,2024,2,Weekend,Day,No,No
20242248,2024,2,Weekend,Day,No,No
20241213,2024,2,Weekend,Night,No,No
20242220,2024,2,Weekend,Night,No,No
20242047,2024,2,Weekend,Night,No,No
20243270,2024,2,Weekend,Night,No,No
20241121,2024,2,Weekend,Day,No,No
20243016,2024,2,Weekend,Day,No,No
20241038,2024,2,Weekend,Day,No,No
20243200,2024,2,Weekend,Day,No,No
20243039,2024,2,Weekend,Day,No,No
20242246,2024,2,Weekend,Day,No,No
20242063,2024,2,Weekend,Day,No,No
20243180,2024,2,Weekend,Day,No,No
20241297,2024,2,Weekend,Night,No,No
20243059,2024,2,Weekend,Night,No,No
20242242,2024,2,Weekend,Night,No,No
20242091,2024,2,Weekday,Day,No,No
20243077,2024,2,Weekday,Day,No,No
20244038,2024,2,Weekday,Day,No,No
20243136,2024,2,Weekday,Day,No,No
20243211,2024,2,Weekday,Day,No,No
20241270,2024,2,Weekday,Day,No,No
20241225,2024,2,Weekday,Day,No,No
20241084,2024,2,Weekday,Night,No,No
20243050,2024,2,Weekday,Night,No,No
20243216,2024,2,Weekday,Day,No,No
20242190,2024,2,Weekday,Day,No,No
20243115,2024,2,Weekday,Day,No,No
20242116,2024,2,Weekday,Day,No,No
20241129,2024,2,Weekday,Day,No,No
20244076,2024,2,Weekday,Day,No,No
20243141,2024,2,Weekday,Night,No,No
20241095,2024,2,Weekday,Night,No,No
20242082,2024,2,Weekday,Day,No,No
20241090,2024,2,Weekday,Day,No,No
20241113,2024,2,Weekday,Day,No,No
20243258,2024,2,Weekday,Day,No,No
20244053,2024,2,Weekday,Day,No,No
20241064,2024,2,Weekday,Day,No,No
20243175,2024,2,Weekday,Day,No,No
20243183,2024,2,Weekday,Night,No,No
20241049,2024,2,Weekday,Night,No,No
20241242,2024,1,Weekday,Day,No,No
20241144,2024,1,Weekday,Day,No,No
20243262,2024,1,Weekday,Day,No,No
20241001,2024,1,Weekday,Day,No,No
20242231,2024,1,Weekday,Day,No,No
20241018,2024,1,Weekday,Day,No,No
20241105,2024,1,Weekday,Day,No,No
20241282,2024,1,Weekday,Day,No,No
20243204,2024,1,Weekend,Night,No,No
20243224,2024,1,Weekend,Night,No,No
20243179,2024,1,Weekend,Night,No,No
20241192,2024,1,Weekend,Night,No,No
20241026,2024,1,Weekday,Day,Yes,No
20241067,2024,1,Weekday,Day,No,No
20242001,2024,1,Weekday,Day,Yes,No
20243013,2024,1,Weekday,Day,No,No
20241191,2024,1,Weekday,Day,No,No
20242031,2024,1,Weekday,Night,No,No
